system_time,system_event,SBX_count,SBX_events,DOCOM_count,DOCOM_events,HL7_count,HL7_events
2026-06-03T22:23:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:17,Trends button is pressed.,0,,0,,0,
2026-06-03T22:23:17,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:17,Menu Opened: Trends,0,,0,,0,
2026-06-03T22:23:18,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:19,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:19,4 button is pressed.,0,,0,,0,
2026-06-03T22:23:20,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:26,Menu Opened: Vent,0,,0,,0,
2026-06-03T22:23:26,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:28, PSVPro button is pressed.,0,,0,,0,
2026-06-03T22:23:33,QuickKey: Psupport setting changed from 2.0 to 39,0,,0,,0,
2026-06-03T22:23:33,VentSetting request received with mode ANES_PSV_PRO and number of settings: 49,0,,0,,0,
2026-06-03T22:23:33,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:23:33,PSVPro mode started at 19428929. Event: Vent Mode change to PSVPro,0,,0,,0,
2026-06-03T22:23:33,Backup mode EXITED. Event: Vent Mode changed to non SIMV-PCV,0,,0,,0,
2026-06-03T22:23:34,BACKUP MODE ENTERED Off,0,,0,,0,
2026-06-03T22:23:37,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:37,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:38,Alarms On/Off button is pressed.,0,,0,,0,
2026-06-03T22:23:38,Menu Opened: Auto Limits,0,,0,,0,
2026-06-03T22:23:41,Cancel button is pressed.,0,,0,,0,
2026-06-03T22:23:43,Alarms On/Off button is pressed.,0,,0,,0,
2026-06-03T22:23:43,Menu Opened: Auto Limits,0,,0,,0,
2026-06-03T22:23:43,ETControl Endpoint AutomationLeakCheck Client Resume settings after check Error = 0,0,,0,,0,
2026-06-03T22:23:45,Case Default Limits button is pressed.,0,,0,,0,
2026-06-03T22:23:48,Confirm button is pressed.,0,,0,,0,
2026-06-03T22:23:49,Next Page button is pressed.,0,,0,,0,
2026-06-03T22:23:50,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:51,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:51,Menu Opened: Multi Step,0,,0,,0,
2026-06-03T22:23:52,Adjust Settings button is pressed.,0,,0,,0,
2026-06-03T22:23:55,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:55,Close button is pressed.,0,,0,,0,
2026-06-03T22:23:56,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:23:57,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:57,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:58,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:58,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:58,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:23:59,KeyPressed on : Quick Key: PSVPro PEEP - Off,0,,0,,0,
2026-06-03T22:24:00,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:03,QuickKey: PEEP setting changed from Off to Off,0,,0,,0,
2026-06-03T22:24:03,VentSetting request received for setting 1 with value 0.000000,0,,0,,0,
2026-06-03T22:24:03,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:24:04,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:05,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:05,Backup mode ENTERED. Event: Breath Timeout,0,,0,,0,
2026-06-03T22:24:05,VentSetting request received with mode ANES_SIMV_PCV and number of settings: 49,0,,0,,0,
2026-06-03T22:24:05,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:24:06,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:06,BACKUP MODE ENTERED On,0,,0,,0,
2026-06-03T22:24:06,BACKUP MODE ENTERED  ,0,,0,,0,
2026-06-03T22:24:06,PATIENT CIRCUIT LEAK Off,0,,0,,0,
2026-06-03T22:24:06,APNEA VOL On,0,,0,,0,
2026-06-03T22:24:06,LOW EXPIR MV - System Off,0,,0,,0,
2026-06-03T22:24:06,APNEA - SYSTEM On,0,,0,,0,
2026-06-03T22:24:09,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:24:09,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:24:09,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:24:10,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:10,Timer button is pressed.,0,,0,,0,
2026-06-03T22:24:11,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:12,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:12,KeyPressed on : Audio Pause Pressed,0,,0,,0,
2026-06-03T22:24:12,Silence Key Press: Silence Period,0,,0,,0,
2026-06-03T22:24:14,APNEA VOL Off,0,,0,,0,
2026-06-03T22:24:14,LOW EXPIR MV - System On,0,,0,,0,
2026-06-03T22:24:14,APNEA - SYSTEM Off,0,,0,,0,
2026-06-03T22:24:14,Trends button is pressed.,0,,0,,0,
2026-06-03T22:24:14,Menu Opened: Trends,0,,0,,0,
2026-06-03T22:24:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:17,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:24,Settings button is pressed.,0,,0,,0,
2026-06-03T22:24:24,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:25,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:33,Menu Opened: Alarm Setup,0,,0,,0,
2026-06-03T22:24:33,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:35,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:24:36,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:24:38,Primary Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:24:42,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:24:43,PATIENT CIRCUIT LEAK On,0,,0,,0,
2026-06-03T22:24:52,MAC Age(High Limit); New Numeric Value: 2.6,0,,0,,0,
2026-06-03T22:24:56,MAC Age(High Limit); New Numeric Value: Off,0,,0,,0,
2026-06-03T22:25:01,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,1,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:25:02,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,1,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:25:02,RR(High Limit); New Numeric Value: Off,1,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:25:06,Configure Tab is pressed.,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:11,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:12,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:16,More Limits Tab is pressed.,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:19,ETControl Endpoint AutomationLeakCheck Client Resume settings after check Error = 0,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:19,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:20,TV(Low Limit); New Numeric Value: Off,2,2026-06-03T22:25:10.989000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:21,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,1,2026-06-03T22:25:14.992000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:25:33,Configure Tab is pressed.,0,,0,,0,
2026-06-03T22:25:34,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:25:37,Alarm Volume; New Numeric Value: 1,0,,0,,0,
2026-06-03T22:25:42,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:25:50,FiSev(Low Limit); New Numeric Value: Off,0,,0,,0,
2026-06-03T22:25:58,FiIso(High Limit); New Numeric Value: 5.0,0,,0,,0,
2026-06-03T22:26:00,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:01,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:03,FiSev(Low Limit); New Numeric Value: 0.5,0,,0,,0,
2026-06-03T22:26:05,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:06,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:06,Alarm History Tab is pressed.,0,,0,,0,
2026-06-03T22:26:10,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:11,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:14,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:18,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:26:19,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:19,Menu Opened: Screen Setup,0,,0,,0,
2026-06-03T22:26:21,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:21,Scales Tab is pressed.,0,,0,,0,
2026-06-03T22:26:22,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:25,More Settings Tab is pressed.,0,,0,,0,
2026-06-03T22:26:25,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:27,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:34,Sweep Speed; New Text Selection: Slow,0,,0,,0,
2026-06-03T22:26:34,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:35,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:37,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:38,Sweep Speed; New Text Selection: Fast,0,,0,,0,
2026-06-03T22:26:39,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:40,Menu Opened: End Case,0,,0,,0,
2026-06-03T22:26:42,Close button is pressed.,0,,0,,0,
2026-06-03T22:26:45,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:26:46,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:26:46,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:26:46,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:46,KeyPressed on : Quick Key: SIMV_PCV Psupport - 39,0,,0,,0,
2026-06-03T22:26:48,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:26:51,QuickKey: Psupport setting changed from 39 to 39,0,,0,,0,
2026-06-03T22:26:51,VentSetting request received for setting 4 with value 39.000000,0,,0,,0,
2026-06-03T22:26:51,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:26:53,KeyPressed on : Quick Key: SIMV_PCV Psupport - 39,0,,0,,0,
2026-06-03T22:26:56,QuickKey: Psupport setting changed from 39 to 34,0,,0,,0,
2026-06-03T22:26:56,VentSetting request received for setting 4 with value 34.000000,0,,0,,0,
2026-06-03T22:26:56,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:26:57,ETControl Endpoint AutomationLeakCheck Client Resume settings after check Error = 0,0,,0,,0,
2026-06-03T22:26:57,Idle CPU : 19.79 ; IOWAIT : 0.00 ; Used CPU : 80.21,0,,0,,0,
2026-06-03T22:26:59,Menu Opened: Trends,0,,0,,0,
2026-06-03T22:27:01,Measured button is pressed.,0,,0,,0,
2026-06-03T22:27:03,3 button is pressed.,0,,0,,0,
2026-06-03T22:27:11,Trends Time Settings; New Text Selection: 1 h,0,,0,,0,
2026-06-03T22:27:13,2 button is pressed.,0,,0,,0,
2026-06-03T22:27:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:27:17,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:27:19,Menu Opened: Vent,0,,0,,0,
2026-06-03T22:27:21, PSVPro button is pressed.,0,,0,,0,
2026-06-03T22:27:26,QuickKey: Psupport setting changed from 2.0 to 39,0,,0,,0,
2026-06-03T22:27:27,VentSetting request received with mode ANES_PSV_PRO and number of settings: 49,0,,0,,0,
2026-06-03T22:27:27,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:27:27,PSVPro mode started at 19662455. Event: Vent Mode change to PSVPro,0,,0,,0,
2026-06-03T22:27:27,Backup mode EXITED. Event: Vent Mode changed to non SIMV-PCV,0,,0,,0,
2026-06-03T22:27:28,BACKUP MODE ENTERED Off,0,,0,,0,
2026-06-03T22:27:30,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:30,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:27:30,KeyPressed on : Ventilator Setting: LeftKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:31,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:27:31,Alarms On/Off button is pressed.,0,,0,,0,
2026-06-03T22:27:32,Menu Opened: Auto Limits,0,,0,,0,
2026-06-03T22:27:35,Cancel button is pressed.,0,,0,,0,
2026-06-03T22:27:36,Alarms On/Off button is pressed.,0,,0,,0,
2026-06-03T22:27:37,Menu Opened: Auto Limits,0,,0,,0,
2026-06-03T22:27:39,Case Default Limits button is pressed.,0,,0,,0,
2026-06-03T22:27:41,Confirm button is pressed.,0,,0,,0,
2026-06-03T22:27:41,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:27:43,Next Page button is pressed.,0,,0,,0,
2026-06-03T22:27:44,Menu Opened: Multi Step,0,,0,,0,
2026-06-03T22:27:46,Adjust Settings button is pressed.,0,,0,,0,
2026-06-03T22:27:49,Close button is pressed.,0,,0,,0,
2026-06-03T22:27:51,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:51,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:51,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:52,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:52,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:27:52,KeyPressed on : Quick Key: PSVPro PEEP - Off,0,,0,,0,
2026-06-03T22:27:56,QuickKey: PEEP setting changed from Off to Off,0,,0,,0,
2026-06-03T22:27:56,VentSetting request received for setting 1 with value 0.000000,0,,0,,0,
2026-06-03T22:27:56,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:27:58,APNEA VOL On,0,,0,,0,
2026-06-03T22:27:58,LOW EXPIR MV - System Off,0,,0,,0,
2026-06-03T22:27:58,APNEA - SYSTEM On,0,,0,,0,
2026-06-03T22:27:58,Backup mode ENTERED. Event: Breath Timeout,0,,0,,0,
2026-06-03T22:27:58,VentSetting request received with mode ANES_SIMV_PCV and number of settings: 49,0,,0,,0,
2026-06-03T22:27:58,Constraint check status is: 1,0,,0,,0,
2026-06-03T22:27:59,BACKUP MODE ENTERED On,0,,0,,0,
2026-06-03T22:27:59,BACKUP MODE ENTERED  ,0,,0,,0,
2026-06-03T22:27:59,PATIENT CIRCUIT LEAK Off,0,,0,,0,
2026-06-03T22:28:02,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:28:03,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:28:03,KeyPressed on : Ventilator Setting: RightKeyPressed on ventilator editableQKkey,0,,0,,0,
2026-06-03T22:28:04,Timer button is pressed.,0,,0,,0,
2026-06-03T22:28:06,KeyPressed on : Audio Pause Pressed,0,,0,,0,
2026-06-03T22:28:06,Silence Key Press: Silence Period,0,,0,,0,
2026-06-03T22:28:06,APNEA VOL Off,0,,0,,0,
2026-06-03T22:28:06,LOW EXPIR MV - System On,0,,0,,0,
2026-06-03T22:28:06,APNEA - SYSTEM Off,0,,0,,0,
2026-06-03T22:28:08,Trends button is pressed.,0,,0,,0,
2026-06-03T22:28:08,Menu Opened: Trends,0,,0,,0,
2026-06-03T22:28:10,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:11,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:15,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:17,Graphical button is pressed.,0,,0,,0,
2026-06-03T22:28:20,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:21,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:24,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:26,Menu Opened: Alarm Setup,0,,0,,0,
2026-06-03T22:28:28,ETControl Endpoint AutomationLeakCheck Client Resume settings after check Error = 0,0,,0,,0,
2026-06-03T22:28:28,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:28:31,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:32,Primary Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:28:33,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:35,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:28:36,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:36,PATIENT CIRCUIT LEAK On,0,,0,,0,
2026-06-03T22:28:37,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:28:45,MAC Age(High Limit); New Numeric Value: 2.6,0,,0,,0,
2026-06-03T22:28:50,MAC Age(High Limit); New Numeric Value: Off,0,,0,,0,
2026-06-03T22:28:56,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,1,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:28:56,RR(High Limit); New Numeric Value: Off,1,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:28:57,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,1,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6,0,,0,
2026-06-03T22:28:59,Configure Tab is pressed.,2,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:29:08.994000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:29:10,More Limits Tab is pressed.,2,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:29:08.994000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:29:13,TV(Low Limit); New Numeric Value: Off,2,2026-06-03T22:29:04.975000: cfg.numLimit.macSumAgeCorrected.high changed from Infinity to 2.6 | 2026-06-03T22:29:08.994000: cfg.numLimit.macSumAgeCorrected.high changed from 2.6 to Infinity,0,,0,
2026-06-03T22:29:24,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:25,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:26,Configure Tab is pressed.,0,,0,,0,
2026-06-03T22:29:26,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:27,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:30,Alarm Volume; New Numeric Value: 1,0,,0,,0,
2026-06-03T22:29:35,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:29:35,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:36,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:41,ACBSubsystemAdapter::GetAcTotalSystemOnTimeResponse TotalSystemOnTime :557980,0,,0,,0,
2026-06-03T22:29:44,FiSev(Low Limit); New Numeric Value: Off,0,,0,,0,
2026-06-03T22:29:46,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:29:51,FiIso(High Limit); New Numeric Value: 5.0,0,,0,,0,
2026-06-03T22:29:56,FiSev(Low Limit); New Numeric Value: 0.5,0,,0,,0,
2026-06-03T22:29:59,Alarm History Tab is pressed.,0,,0,,0,
2026-06-03T22:30:07,ETControl Endpoint AutomationLeakCheck Client Resume settings after check Error = 0,0,,0,,0,
2026-06-03T22:30:11,More Limits Tab is pressed.,0,,0,,0,
2026-06-03T22:30:13,Menu Opened: Screen Setup,0,,0,,0,
2026-06-03T22:30:15,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:16,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:18,Middle Right; New Text Selection: Off,0,,0,,0,
2026-06-03T22:30:20,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:21,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:22,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:26,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:27,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:27,Top; New Text Selection: Off,0,,0,,0,
2026-06-03T22:30:31,Top; New Text Selection: AA,0,,0,,0,
2026-06-03T22:30:34,Menu Opened: End Case,0,,0,,0,
2026-06-03T22:30:34,PSCommAdapter::BatteryStateResponse  BatteryTime is 0 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:35,PSCommAdapter::BatteryStateResponse  BatteryTime is 9 ; BatteryState is 0,0,,0,,0,
2026-06-03T22:30:35,Close button is pressed.,0,,0,,0,
